senator_name,senator_username,label,tweet
Sullivan,SenDanSullivan,center,"Americans want and need energy produced in our own country, by American workers—not the Iranian terrorist regime or the Russian mafia state."
Sullivan,SenDanSullivan,center,"If  revives the nuclear deal with Iran, the world's largest state sponsor of terrorism, and tries to replace Russian oil with Iranian oil, the unity the President has called for to address Putin’s invasion of Ukraine will be shattered. "
Sullivan,SenDanSullivan,center,The far-left refuses to unleash American energy because they want to shut down American oil and natural gas at all costs—even if it means national security suicide—even if it means America funding Putin’s war. needs to change course—today.
Sullivan,SenDanSullivan,center,"📺 SOON | 1:00PM ET 📢I’m joining  and  on  to discuss the latest on Ukraine, and my fight to ban the import of Russian oil—which is funding Putin’s war—and get President Biden’s boot off the neck of US energy producers."
Sullivan,SenDanSullivan,center,"Oil produced in the US emits less carbon than oil produced in most other places. Biden's policies are increasing global emissions, strengthening Russians, and hurting Americans. We need a course change. Now."
Sullivan,SenDanSullivan,center,"In Biden’s first year in office, we imported 700,000 barrels of oil and petroleum products a day from Russia – a 10 year high - roughly a 35 percent increase from 2020.When America buys Russian oil, we are funding Putin’s war of aggression."
Sullivan,SenDanSullivan,center,"Prior to , I sent a letter with 22 of my  colleagues urging the President to change course and unleash American energy production—helping to lower prices and protect our allies.Our letter ⬇️ "
Sullivan,SenDanSullivan,center,"Tonight, President Biden had the opportunity to change course on his war on American energy. He chose not to, dismissing the real hardships of American families and further emboldening our adversaries - including Russia and China. "
Sullivan,SenDanSullivan,center,"I'm sending a letter to  outlining 12 actions he can announce at the  tonight to bolster American energy. 📺 Speaking live at 4:00pm ET about this critical opportunity for POTUS to course correct, lower energy prices &amp; support our allies. 👇"
Sullivan,SenDanSullivan,center,"We have certain strategic advantages over Putin—our strong military and abundant energy resources. But  proposed a budget to cut defense spending and has unilaterally disarmed American energy. These policies are national security suicide, and they have to stop. "
Sullivan,SenDanSullivan,center,"The far left is engaged in a war against American energy. For them, it’s a holy war.As I told , it's driving up energy prices for American families, laying off workers, and empowering dictators, like Putin. It's killing us in 3 different areas. It makes no sense. "
Sullivan,SenDanSullivan,center,"I’m joining  on  shortly with a longtime friend of Alaska, . We’ll be discussing the latest on Ukraine and the need to increase domestic energy production to weaken Putin’s regime. Watch live at 10:20 ET / 6:20 AKT. "
Sullivan,SenDanSullivan,center,"The most important way to deal with Putin is through demonstrations of power, not talk. That’s why I’ve fought so hard on  to expand America’s assets and capabilities in the , where  has undertaken an unprecedented military build-up. "
Sullivan,SenDanSullivan,center,"RADM , former  &amp; , was a crucial advocate in the Trump administration for Alaska &amp; America’s seafood economy.  Appreciate him highlighting this win-win opportunity to help our fishermen &amp; weaken Putin’s grip. 🐟 Our bill:  "
Sullivan,SenDanSullivan,center,"The big hole in the Biden administration’s response to the  crisis is energy.As I told  on , ’s efforts to undermine U.S. energy production is driving up costs on American families &amp; empowering our adversaries, like Putin, who use energy as a weapon. "
Sullivan,SenDanSullivan,center,"Must-read from :“In the same way that American sea power helped to take down Soviet Russia in the Cold War, let’s follow through on promoting American  competitiveness to help turn the course of modern  in the unfolding disaster with .” "
Sullivan,SenDanSullivan,center,"Just finished watching the President’s remarks. He did not tell the truth when he said he was using “every tool at our disposal” to limit energy price hikes.Mr. President, you need to do much more. You need to get your boot off the neck of America’s energy producers. "
Sullivan,SenDanSullivan,center,You have to be kidding me. Can someone please fire this guy or get him to resign? John Kerry has been undermining America’s national security interests for decades. 
Sullivan,SenDanSullivan,center,"Putin and Xi's biggest weakness and vulnerability is that they fear their own people. We should remember and exploit this in the months and years ahead.The United States has extraordinary advantages relative to these dictatorships, if we are wise enough to use them."
Sullivan,SenDanSullivan,center,My statement on 's invasion of . 
Sullivan,SenDanSullivan,center,"Putin and Xi can hardly believe their luck that the leader of the free world—their biggest adversary—continues to unilaterally disarm America in some of our nation's most important areas of strength: energy, natural resources and critical minerals. "
Sullivan,SenDanSullivan,center,"As has been the case with many of this administration’s executive actions, the only winners are the far-left radical environmental groups that want to shut down all Alaska economic opportunities, and aggressive dictators like Vladimir Putin and Xi Jinping. "
Sullivan,SenDanSullivan,center,This filing is a continuation of the Biden administration’s self-destructive policies that target Alaska families and American workers while seriously undermining our national security. More ⬇️ 
Sullivan,SenDanSullivan,center," If you're interested in Doug Keil's full story, it's available here: "
Sullivan,SenDanSullivan,center,"Doug, thank you for saving lives and for your inspiration to so many. Thank you for what you have done for Alaska, for , for the Paralympian athletes we are going to watch and cheer on in a couple weeks. Congratulations on being our . "
Sullivan,SenDanSullivan,center,Russia has a ban on US seafood but floods seafood into our country virtually duty free. I tried to fix that fundamental unfairness but was blocked by Senate Democrats. I’ll continue to push this issue to fight for America’s fishermen and to stand up to Russia. 
Sullivan,SenDanSullivan,center,Don't buy the political window-dressing: Those calling for an 18-cent gas tax suspension aren't serious about helping Americans deal with soaring energy costs. What they should be doing is convincing this  to support American energy production. 
